post_id,date,text,s3,tags,img_old_src
166256689275,2017-10-10,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166256689275.jpg ""> 
<div class=""caption"">
 <p>The original construction of the building was one of the most expensive building projects to date in 1957, at&nbsp; $1,362,295.00. Before, the library was housed in the Administration Building.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/campus/map.html"" target=""_blank"">University of Idaho Library’s Campus Photograph Collection [PG1]</a></p> 
</div>",yes,uidaho; university of idaho; university library; uofilibrary; construction; vintage cars; vintage campus; life of a student; study space,../../media/166256689275.jpg 
166291911911,2017-10-11,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166291911911_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166291911911_1.jpg""> </p> 
<div class=""caption"">
 <p>The building was designed by architecture firm Whitehouse, Price, De Neff, &amp; Deeble out of Spokane. It held the libraries 200,000 holdings and 1,100 people, which was more than adequate for the University of Idaho’s student population at the time. My how we’ve grown!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/campus/map.html"" target=""_blank"">University of Idaho Library’s Campus Photograph Collection [PG1]</a></p> 
</div>",yes;yes,uidaho; university of idaho; university library; vintage campus; construction; vintage architecture; vintage fashion; study space,../../media/166291911911_1.jpg ;../../media/166291911911_2.jpg 
166326781312,2017-10-12,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166326781312.jpg ""> 
<div class=""caption"">
 <p>Did you know: Cataloging requires an entire department of dedicated staff to help get items into the hands of students, faculty, researchers, and community members. Now, who knows what&nbsp;“cataloging” means!</p>
 <p>From the University of Idaho Library’s Campus Photograph Collection [PG1]</p> 
</div>",yes,uidaho; university of idaho; university library; library staff; cataloging; what am i even doing; vintage campus; card catalog; vintage libraries,../../media/166326781312.jpg 
166361330613,2017-10-13,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166361330613_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166361330613_1.jpg""> </p> 
<div class=""caption"">
 <p>The library added compact shelving in the basement as part of a remodel to the space in 1988. Now these shelves are full with items from our <a href=""https://www.lib.uidaho.edu/special-collections/"" target=""_blank"">Special Collections and Archives Department</a>.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/campus/map.html"" target=""_blank"">University of Idaho Library’s Campus Photograph Collection [PG1]</a></p> 
</div>",yes;yes,uidaho; university of idaho; library stacks; compact shelving; university library; special collections; archives; book storage,../../media/166361330613_1.jpg ;../../media/166361330613_2.jpg 
166395609487,2017-10-14,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166395609487_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166395609487_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166395609487_2.jpg""> </p> 
<div class=""caption"">
 <p>What better way to spend your Saturday than studying in the library! Come take advantage of the remodeled first floor study spaces, grab some coffee from the cafe, and relax into the half-way point of the semester!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/campus/map.html"" target=""_blank"">University of Idaho Library’s Campus Photograph Collection [PG1]</a></p> 
</div>",yes;yes;yes,uidaho; university of idaho; vintage libraries; university library; life of a student; study space; iswearimstudying,../../media/166395609487_1.jpg ;../../media/166395609487_2.jpg ;../../media/166395609487_3.jpg 
166431507972,2017-10-15,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166431507972_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166431507972_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166431507972_2.jpg""> </p> 
<div class=""caption"">
 <p>Take a stroll around campus and enjoy the ever-changing face of this beautiful place students call home. Some of the exteriors may have changed, but the people in the building still embody the spirit of what it means to be a Vandal! How many features from the library building can you still see today?</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/campus/map.html"" target=""_blank"">University of Idaho Library’s Campus Photograph Collection [PG1]</a></p> 
</div>",yes;yes;yes,uidaho; university of idaho; vintage campus; university library; vintage libraries; college campuses; architecture; life of a student; study space,../../media/166431507972_1.jpg ;../../media/166431507972_2.jpg ;../../media/166431507972_3.jpg 
166503730794,2017-10-17,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166503730794.jpg ""> 
<div class=""caption"">
 <p>What better way to relax after midterms than with a trip to the lake? It may be cold outside, but it’s only going to get colder. One last camping trip can’t hurt! (Just wait until the weekend to go, it’s only Tuesday.)</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; idahome; camping; lakeside; midtermsareover; life of a student; rugged beauty,../../media/166503730794.jpg 
166538509510,2017-10-18,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166538509510.jpg ""> 
<div class=""caption"">
 <p>Have you ever seen a more enticing sight? What’s your favorite fall activity?</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; idahome; fall colors; tire swing; fun in the sun; to be a kid again; leaf pile; fall weather,../../media/166538509510.jpg 
166573014426,2017-10-19,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166573014426.png ""> 
<div class=""caption"">
 <p>Join us at the University of Idaho Library in our MILL Project Hour for Mending 101! From 12:30-1:30, we’ll be helping you with all your mending needs. See you there!</p>
 <p>For more workshops and Makerspace project opportunities, check out our <a href=""https://www.lib.uidaho.edu/services/workshops/"" target=""_blank"">calendar</a>!</p> 
</div>",yes,uidaho; university of idaho; makerspace; innovation; learning; university library; project hour; life of a student; halloween costumes,../../media/166573014426.png 
166607408512,2017-10-20,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166607408512.jpg ""> 
<div class=""caption"">
 <p>Don’t forget to pick up your copy of the Argonaut today!&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; argonaut; student journalism; college newspapers; vintage fashion; life of a student,../../media/166607408512.jpg 
166641143611,2017-10-21,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166641143611.jpg ""> 
<div class=""caption"">
 <p>Our beloved Kibbie Dome is empty this week while the Vandal Football team is away facing the University of Missouri Tigers. Let’s celebrate our stadium by recognizing the engineering prowess that went into its design and construction!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; govandals; college football; football stadium; dome buildings; vintage architecture; vintage engineering; away game,../../media/166641143611.jpg 
166676126275,2017-10-22,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166676126275.jpg ""> 
<div class=""caption"">
 <p>Raindrops are falling on my head. But the library is nice and dry! Grab a cup of coffee and a good book and catch up on some reading on one of our comfy couches.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; rainy day; nap weather; university library; looks like rain; umbrellas; college campuses; life of a student,../../media/166676126275.jpg 
166713157949,2017-10-23,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166713157949.jpg ""> 
<div class=""caption"">
 <p>It’s time to go for Gold, Vandals! The home stretch to Fall Break is upon us, and the days are ticking by to the end of the semester. In other words, who’s ready for college basketball to start back up?!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; college basketball; isitmarchmadnessyet?; govandals; fallsemester2017; almost turkey day,../../media/166713157949.jpg 
166748605823,2017-10-24,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166748605823.jpg ""> 
<div class=""caption"">
 <p>The sun is out and beautiful! Before the temperatures plummet, make sure to enjoy the last few rays of Fall before Winter comes creeping in.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; idahome; fall colors; fall weather; winter is coming; campus life,../../media/166748605823.jpg 
166783194116,2017-10-25,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166783194116.png ""> 
<div class=""caption"">
 <p><a href=""http://insideidaho.org/gis-day.html"" target=""_blank"">GISday is just three weeks away</a>! The <a href=""https://uidaho.co1.qualtrics.com/jfe/form/SV_eGbxSBabC4XdkqN"" target=""_blank"">open-call for presentations</a> and demonstrations is still active, so here’s your chance to get involved in the University of Idaho’s annual celebration of Geographic Information Systems!&nbsp;</p> 
</div>",yes,uidaho; university of idaho; GISday; geographic information system; technology; presentations; discussions; lightning talks,../../media/166783194116.png 
166817203112,2017-10-26,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166817203112.jpg ""> 
<div class=""caption"">
 <p>Nothing says it’s almost Friday like thinking about a trip. But who would want to be anywhere but Moscow this weekend for <a href=""http://www.uidaho.edu/events/signature-events/dads-weekend"" target=""_blank"">Dad’s Weekend</a>! People from all over the state used to flock to Moscow by bus, car, and yes, trains, just to participate in this fun tradition!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; dads weekend; college football,../../media/166817203112.jpg 
166849987337,2017-10-27,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166849987337.jpg ""> 
<div class=""caption"">
 <p>The <a href=""https://www.facebook.com/events/494540977594815/"" target=""_blank"">Latah Credit Union Fireworks Show</a>&nbsp;that was supposed to happen for Homecoming has been rescheduled to TONIGHT at 7:30! Come celebrate Dad with some amazing pyrotechnics!</p>
 <p>From the <a href=""https://www.facebook.com/events/494540977594815/"" target=""_blank"">1966 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; dads weekend; fireworks; celebrations; traditions; college football,../../media/166849987337.jpg 
166881670927,2017-10-28,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166881670927.jpg ""> 
<div class=""caption"">
 <p>It’s Dad’s Weekend! Today’s game is in honor of all Vandal Dad’s out there, so pull up a bleacher in the Kibbie Dome and enjoy the festivities.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/footballcovers/index.html"" target=""_blank"">Idaho Vandals Football Program Covers Collection</a></p> 
</div>",yes,uidaho; university of idaho; college football; dads weekend; for the love of dads; life of a student,../../media/166881670927.jpg 
